Date,"Closing Value"
1950-01-09,201.9800
1950-01-10,201.1700
1950-01-11,201.6100
1950-01-12,197.9300
1950-01-13,196.8100
1950-01-14,196.9200
1950-01-16,197.1700
1950-01-17,198.7800
1950-01-18,199.5000
1950-01-19,199.8000
1950-01-20,200.1300
1950-01-21,200.9700
1950-01-23,200.4200
1950-01-24,199.6200
1950-01-25,198.3900
1950-01-26,198.5300
1950-01-27,199.0800
1950-01-28,200.0800
1950-01-30,201.3900
1950-01-31,201.7900
1950-02-01,201.8900
1950-02-02,204.1100
1950-02-03,204.5300
1950-02-04,205.0300
1950-02-06,204.5900
1950-02-07,203.5300
1950-02-08,202.7100
1950-02-09,203.8000
1950-02-10,203.4900
1950-02-11,203.3600
1950-02-14,202.0200
1950-02-15,201.9300
1950-02-16,201.6900
1950-02-17,203.1700
1950-02-18,203.9700
1950-02-20,203.4700
1950-02-21,203.3500
1950-02-23,203.3200
1950-02-24,204.1500
1950-02-25,204.1500
1950-02-27,204.3300
1950-02-28,203.4400
1950-03-01,203.6200
1950-03-02,203.5400
1950-03-03,204.4800
1950-03-04,204.7100
1950-03-06,204.8800
1950-03-07,203.6900
1950-03-08,203.7100
1950-03-09,202.3300
1950-03-10,202.4400
1950-03-11,202.9600
1950-03-13,203.0900
1950-03-14,204.7000
1950-03-15,207.4600
1950-03-16,207.8900
1950-03-17,207.5700
1950-03-18,208.0900
1950-03-20,207.7800
1950-03-21,208.2700
1950-03-22,209.3100
1950-03-23,209.6200
1950-03-24,209.7800
1950-03-25,210.6200
1950-03-27,209.1000
1950-03-28,209.5000
1950-03-29,208.4000
1950-03-30,206.4300
1950-03-31,206.0500
1950-04-01,206.3700
1950-04-03,208.4400
1950-04-04,209.0500
1950-04-05,210.3400
1950-04-06,212.1000
1950-04-08,212.5500
1950-04-10,212.2900
1950-04-11,211.4700
1950-04-12,213.9400
1950-04-13,214.1300
1950-04-14,215.3100
1950-04-15,214.4800
1950-04-17,214.4100
1950-04-18,215.0500
1950-04-19,215.2100
1950-04-20,213.7200
1950-04-21,214.1400
1950-04-22,213.9000
1950-04-24,212.5800
1950-04-25,212.5500
1950-04-26,211.7200
1950-04-27,212.4400
1950-04-28,213.5600
1950-04-29,214.3300
1950-05-01,215.8100
1950-05-02,214.8700
1950-05-03,216.2600
1950-05-04,214.8700
1950-05-05,215.7200
1950-05-06,217.0300
1950-05-08,216.7100
1950-05-09,217.4000
1950-05-10,218.6400
1950-05-11,218.7200
1950-05-12,217.6100
1950-05-13,217.7800
1950-05-15,218.0400
1950-05-16,219.7000
1950-05-17,220.6000
1950-05-18,220.6300
1950-05-19,222.1100
1950-05-20,222.4100
1950-05-22,221.5500
1950-05-23,222.4700
1950-05-24,222.5700
1950-05-25,222.4400
1950-05-26,221.9300
1950-05-27,221.7100
1950-05-29,222.4700
1950-05-31,223.4200
1950-06-01,223.2300
1950-06-02,223.7100
1950-06-05,221.7600
1950-06-06,223.4600
1950-06-07,223.6800
1950-06-08,225.5200
1950-06-09,226.8600
1950-06-12,228.3800
1950-06-13,226.4400
1950-06-14,223.3200
1950-06-15,222.4600
1950-06-16,222.7100
1950-06-19,222.0900
1950-06-20,220.7200
1950-06-21,222.5300
1950-06-22,224.5100
1950-06-23,224.3500
1950-06-26,213.9100
1950-06-27,212.2200
1950-06-28,214.6800
1950-06-29,206.7200
1950-06-30,209.1100
1950-07-03,208.3500
1950-07-05,210.0300
1950-07-06,210.8500
1950-07-07,208.5900
1950-07-10,208.0900
1950-07-11,204.6000
1950-07-12,199.0900
1950-07-13,197.4600
1950-07-14,199.8300
1950-07-17,197.6300
1950-07-18,201.8800
1950-07-19,205.1300
1950-07-20,207.7300
1950-07-21,207.6500
1950-07-24,206.9500
1950-07-25,203.8300
1950-07-26,204.3900
1950-07-27,206.3700
1950-07-28,208.2100
1950-07-31,209.4000
1950-08-01,211.8700
1950-08-02,211.2600
1950-08-03,211.2600
1950-08-04,212.6600
1950-08-07,215.8200
1950-08-08,215.4400
1950-08-09,216.9700
1950-08-10,216.6400
1950-08-11,215.0300
1950-08-14,215.3100
1950-08-15,215.3100
1950-08-16,215.7800
1950-08-17,217.7600
1950-08-18,219.2300
1950-08-21,220.2100
1950-08-22,219.7900
1950-08-23,221.5100
1950-08-24,221.1300
1950-08-25,218.1000
1950-08-28,218.5500
1950-08-29,218.2900
1950-08-30,217.0500
1950-08-31,216.8700
1950-09-01,218.4200
1950-09-05,220.0200
1950-09-06,218.2000
1950-09-07,218.3300
1950-09-08,220.0300
1950-09-11,218.1000
1950-09-12,220.8100
1950-09-13,223.4200
1950-09-14,224.4800
1950-09-15,225.8500
1950-09-18,226.7800
1950-09-19,225.7800
1950-09-20,224.3300
1950-09-21,226.0100
1950-09-22,226.6400
1950-09-25,226.0600
1950-09-26,222.8400
1950-09-27,225.7400
1950-09-28,225.9300
1950-09-29,226.3600
1950-10-02,228.9400
1950-10-03,228.8900
1950-10-04,231.1500
1950-10-05,229.8500
1950-10-06,231.7400
1950-10-07,231.8100
1950-10-09,230.0200
1950-10-10,227.6000
1950-10-11,228.9700
1950-10-13,228.5400
1950-10-14,227.6300
1950-10-16,227.5000
1950-10-17,229.2200
1950-10-18,230.6000
1950-10-19,230.8300
1950-10-20,230.3300
1950-10-21,230.8800
1950-10-23,230.6200
1950-10-24,231.3900
1950-10-25,231.4900
1950-10-26,226.6500
1950-10-27,228.2800
1950-10-28,228.5600
1950-10-30,226.4200
1950-10-31,225.0100
1950-11-01,225.6900
1950-11-02,227.2500
1950-11-03,228.1000
1950-11-04,227.4200
1950-11-06,222.5200
1950-11-08,224.2500
1950-11-09,227.1700
1950-11-10,229.2900
1950-11-13,229.4400
1950-11-14,229.5400
1950-11-15,229.5200
1950-11-16,228.9400
1950-11-17,230.2700
1950-11-18,231.6400
1950-11-20,231.5300
1950-11-21,231.1600
1950-11-22,233.8100
1950-11-24,235.4700
1950-11-25,235.0600
1950-11-27,234.9600
1950-11-28,228.6100
1950-11-29,226.4200
1950-11-30,227.6000
1950-12-01,228.8900
1950-12-02,227.5500
1950-12-04,222.3300
1950-12-05,225.4400
1950-12-06,226.1600
1950-12-07,225.9400
1950-12-08,226.7400
1950-12-09,227.3000
1950-12-11,229.1900
1950-12-12,229.2700
1950-12-13,228.8200
1950-12-14,225.8900
1950-12-15,224.7000
1950-12-16,228.3400
1950-12-18,231.0100
1950-12-19,231.5400
1950-12-20,231.2000
1950-12-21,230.4300
1950-12-22,231.5400
1950-12-26,229.6500
1950-12-27,234.2100
1950-12-28,235.3400
1950-12-29,235.4200
1950-12-30,235.4100
1951-01-02,239.9200
1951-01-03,238.9900
1951-01-04,240.8600
1951-01-05,240.9600
1951-01-06,240.6800
1951-01-08,242.2900
1951-01-09,243.5000
1951-01-10,240.4000
1951-01-11,244.7200
1951-01-12,243.8100
1951-01-13,243.6100
1951-01-15,245.0200
1951-01-16,246.6500
1951-01-17,248.0100
1951-01-18,247.3900
1951-01-19,246.7600
1951-01-20,246.9100
1951-01-22,244.3300
1951-01-23,245.3000
1951-01-24,244.3600
1951-01-25,242.2200
1951-01-26,244.5100
1951-01-27,247.3600
1951-01-29,248.6400
1951-01-30,249.5800
1951-01-31,248.8300
1951-02-01,250.7600
1951-02-02,252.7800
1951-02-03,253.9200
1951-02-05,255.1700
1951-02-06,254.6200
1951-02-07,252.7000
1951-02-08,253.3400
1951-02-09,254.2400
1951-02-10,254.8000
1951-02-13,255.7100
1951-02-14,255.1000
1951-02-15,253.6100
1951-02-16,254.9000
1951-02-17,254.7000
1951-02-19,251.6700
1951-02-20,251.1200
1951-02-21,252.2800
1951-02-23,252.1800
1951-02-24,252.9300
1951-02-26,253.1800
1951-02-27,251.3400
1951-02-28,252.0500
1951-03-01,252.8000
1951-03-02,253.6100
1951-03-03,253.4300
1951-03-05,251.8200
1951-03-06,251.5500
1951-03-07,252.4500
1951-03-08,252.8100
1951-03-09,252.7500
1951-03-10,252.0200
1951-03-12,249.8900
1951-03-13,245.8800
1951-03-14,243.9500
1951-03-15,244.8500
1951-03-16,248.6200
1951-03-17,249.0300
1951-03-19,248.0800
1951-03-20,247.8700
1951-03-21,249.3700
1951-03-22,250.5200
1951-03-24,248.1400
1951-03-26,249.1300
1951-03-27,248.7400
1951-03-28,246.1900
1951-03-29,246.9000
1951-03-30,248.5300
1951-03-31,247.9400
1951-04-02,246.6300
1951-04-03,246.0200
1951-04-04,247.3100
1951-04-05,250.3200
1951-04-06,250.8300
1951-04-07,250.2800
1951-04-09,250.5700
1951-04-10,250.4200
1951-04-11,249.7600
1951-04-12,251.6600
1951-04-13,254.7500
1951-04-14,256.1800
1951-04-16,254.8500
1951-04-17,255.3400
1951-04-18,256.0100
1951-04-19,254.9200
1951-04-20,254.8200
1951-04-21,255.0200
1951-04-23,255.1200
1951-04-24,254.1900
1951-04-25,254.7500
1951-04-26,257.1300
1951-04-27,258.9600
1951-04-28,259.0800
1951-04-30,259.1300
1951-05-01,260.7100
1951-05-02,261.2700
1951-05-03,263.1300
1951-05-04,262.7700
1951-05-05,261.7600
1951-05-07,261.2300
1951-05-08,261.1000
1951-05-09,261.4900
1951-05-10,260.0700
1951-05-11,258.5600
1951-05-12,257.2600
1951-05-14,256.0800
1951-05-15,252.0800
1951-05-16,252.1400
1951-05-17,254.5700
1951-05-18,250.1000
1951-05-19,250.6300
1951-05-21,249.9800
1951-05-22,249.3000
1951-05-23,247.0300
1951-05-24,245.7800
1951-05-25,245.2700
1951-05-26,245.8300
1951-05-28,247.0300
1951-05-29,248.4400
1951-05-31,249.6500
1951-06-01,249.3300
1951-06-04,246.7900
1951-06-05,247.5900
1951-06-06,249.6400
1951-06-07,250.8100
1951-06-08,250.3900
1951-06-11,251.5600
1951-06-12,250.5700
1951-06-13,250.0300
1951-06-14,252.4600
1951-06-15,254.0300
1951-06-18,253.8000
1951-06-19,253.5300
1951-06-20,251.8600
1951-06-21,250.4300
1951-06-22,247.8600
1951-06-25,245.3000
1951-06-26,246.2800
1951-06-27,246.8400
1951-06-28,244.0000
1951-06-29,242.6400
1951-07-02,243.9800
1951-07-03,245.9200
1951-07-05,250.2700
1951-07-06,250.0100
1951-07-09,250.6500
1951-07-10,250.0000
1951-07-11,250.9700
1951-07-12,252.5900
1951-07-13,254.3200
1951-07-16,252.3100
1951-07-17,253.8900
1951-07-18,253.6700
1951-07-19,253.7500
1951-07-20,253.7300
1951-07-23,255.6800
1951-07-24,258.9400
1951-07-25,258.1100
1951-07-26,259.0900
